column,n_eval,rmse,mae,bias,nrmse,nbias,sd_ratio,method,repeat,fold,masking,fingerprint,computed_at
deep_sleep_duration,151,1529.1592970796662,1197.5108529145855,-145.9794391824007,0.821769235713629,-0.07844925796542168,0.6335935854171955,matrix_completion,0,4,Single night masking,4340ade329b6,2026-08-17T17:08:32
light_sleep_duration,151,4018.0383699983686,3093.881800552286,593.2240491736752,0.9162573559797457,0.13527643311173532,0.5834868944734655,matrix_completion,0,4,Single night masking,4340ade329b6,2026-08-17T17:08:32
rem_sleep_duration,151,1831.4290400371065,1427.9595183405188,373.3198038942596,0.803644217117498,0.1638154113407427,0.7379541145281422,matrix_completion,0,4,Single night masking,4340ade329b6,2026-08-17T17:08:32
average_breath,201,0.7514716680821735,0.5230708857532339,-0.021989543629592455,0.5458758958463775,-0.015973405702294816,0.9083235967935165,matrix_completion,0,0,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_heart_rate,201,5.008811517677638,3.509151156022616,-0.21689060624598303,0.7236046654739016,-0.031333391967966036,0.7251827848145505,matrix_completion,0,0,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_hrv,201,15.382840521976949,11.152579258011075,-0.03556433583876154,0.5585141598232654,-0.0012912560019250332,0.8802162454951896,matrix_completion,0,0,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
deep_sleep_duration,201,1572.6201192992655,1205.8879443939074,208.85231844216216,0.8451250539904382,0.1122371033750407,0.769943167237085,matrix_completion,0,0,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
light_sleep_duration,201,4539.263541090476,3393.790955948469,91.12718274279308,1.035115453677588,0.02078027729681153,0.6234891893512512,matrix_completion,0,0,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
rem_sleep_duration,201,2032.620558767254,1557.7655466955428,16.886379142673974,0.8919285006064689,0.007409864455239019,0.6757700227501299,matrix_completion,0,0,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_breath,202,0.7234113563227573,0.5237183727226977,0.03141209656373487,0.52549262862555,0.02281803437234397,0.8759081155798121,matrix_completion,0,1,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_heart_rate,202,4.883911001452356,3.2113030890856167,-0.2043746987900345,0.7055607450864526,-0.029525264631610787,0.8148149669511052,matrix_completion,0,1,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_hrv,202,15.142903096005785,9.412194210956507,0.6365765441606485,0.549802605563505,0.023112572298798685,0.9169709495667387,matrix_completion,0,1,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
deep_sleep_duration,202,1466.6950390562104,1148.31390088308,-10.022296989427645,0.7882009830970541,-0.005385976041100367,0.6918985199752399,matrix_completion,0,1,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
light_sleep_duration,202,3523.0924580598175,2628.8436102572805,284.51138981940414,0.8033918751491121,0.06487883633180831,0.6586061535439641,matrix_completion,0,1,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
rem_sleep_duration,202,1832.7023691110603,1424.1049773674538,-64.46713284194016,0.8042029630609115,-0.0282886409301018,0.7370717856071308,matrix_completion,0,1,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_breath,194,0.6273390010199407,0.46896347572065783,-0.016354073338808086,0.45570479064778907,-0.0118797485171231,0.9147184514154963,matrix_completion,0,2,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_heart_rate,194,4.974587289863629,3.3437758567023708,-0.3585940088745653,0.7186604165575556,-0.05180476384803845,0.8754081671138971,matrix_completion,0,2,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_hrv,194,15.720143633898115,9.39529606534607,1.5847814425022082,0.5707608293438443,0.0575396250515682,0.9056560353741017,matrix_completion,0,2,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
deep_sleep_duration,194,1658.7534078902033,1246.709386251024,-192.45374423390754,0.8914130286115602,-0.10342452000348071,0.6935424805659711,matrix_completion,0,2,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
light_sleep_duration,194,3966.14034540763,3094.094109575479,312.3513199865805,0.9044227385835706,0.07122734235805817,0.6595935004796007,matrix_completion,0,2,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
rem_sleep_duration,194,1882.7294034696545,1449.8773060360606,75.32981941415007,0.8261551850596455,0.033055265819887054,0.6515481537510142,matrix_completion,0,2,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_breath,196,0.6827325213270358,0.4541717319769648,0.03422318794332398,0.49594315066326405,0.024860036872658368,0.929537836481463,matrix_completion,0,3,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_heart_rate,196,3.3245375596823816,2.5774931059704405,0.44541064013057197,0.4802837719565027,0.06434684477798748,0.8779535602302905,matrix_completion,0,3,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_hrv,196,13.147179150126297,9.426059995895589,-1.2769209045331469,0.47734264075534066,-0.04636194499560731,0.8849915219714246,matrix_completion,0,3,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
deep_sleep_duration,196,1605.7190570749672,1274.0141919563146,-11.652055429221816,0.8629124021436465,-0.006261807192259839,0.6975140322933638,matrix_completion,0,3,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
light_sleep_duration,196,4946.876181659719,3369.3190620786427,-418.8418910692597,1.1280658055459423,-0.09551102511866565,0.8138889687301493,matrix_completion,0,3,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
rem_sleep_duration,196,1961.9954343279776,1503.5422172220026,-121.04832691307082,0.860937688733311,-0.05311687528634294,0.7392890859380975,matrix_completion,0,3,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_breath,202,0.681917934324003,0.48242667177787135,0.018591610339500107,0.4953514272105887,0.01350511586844234,0.9626167094974214,matrix_completion,0,4,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_heart_rate,202,4.829834931644817,3.223051791414294,0.29479745199453933,0.6977485732239006,0.04258830879944404,0.8168293989939129,matrix_completion,0,4,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
average_hrv,202,16.888426080847005,10.984173281494192,-0.024489260736886523,0.6131783716931731,-0.0008891465048743324,0.8932683648561066,matrix_completion,0,4,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
deep_sleep_duration,202,1587.0927658441635,1197.460856361393,152.16499273889144,0.8529026450580709,0.08177337052079156,0.8111002875428897,matrix_completion,0,4,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
light_sleep_duration,202,4472.236420210688,3293.4292783100213,-501.7084186520021,1.0198308578372863,-0.1144075757412564,0.6398690144552488,matrix_completion,0,4,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
rem_sleep_duration,202,1794.359150004851,1409.8163507355787,95.1482327300548,0.7873776831146299,0.041751727929851504,0.8281106884933171,matrix_completion,0,4,Night blocks masking (2-3 day gaps),4340ade329b6,2026-08-17T17:08:32
